,0
6140,5.0
6141,0.0
6142,3.0
6143,4.0
6144,7.0
6145,7.0
6146,9.0
6147,0.0
6148,7.0
6149,3.0
6150,3.0
6151,4.0
6152,4.0
6153,0.0
6154,0.0
6155,0.0
6156,0.0
6157,4.0
6158,0.0
6159,0.0
6160,0.0
6161,2.0
6162,5.0
6163,4.0
6164,8.0
6165,4.0
6166,5.0
6167,1.0
6168,8.0
6169,0.0
6170,8.0
6171,3.0
6172,0.0
6173,2.0
6174,4.0
6175,0.0
6176,2.0
6177,0.0
6178,0.0
6179,0.0
6180,7.0
6181,7.0
6182,0.0
6183,7.0
6184,2.0
6185,8.0
6186,9.0
6187,0.0
6188,9.0
6189,7.0
6190,1.0
6191,0.0
6192,0.0
6193,3.0
6194,7.0
6195,9.0
6196,9.0
6197,7.0
6198,2.0
6199,3.0
6200,2.0
6201,0.0
6202,0.0
6203,8.0
6204,5.0
6205,0.0
6206,0.0
6207,4.0
6208,8.0
6209,5.0
6210,0.0
6211,2.0
6212,9.0
6213,2.0
6214,0.0
6215,0.0
6216,0.0
6217,5.0
6218,9.0
6219,5.0
6220,0.0
6221,0.0
6222,2.0
6223,4.0
6224,4.0
6225,5.0
6226,0.0
6227,0.0
6228,7.0
6229,4.0
6230,3.0
6231,2.0
6232,2.0
6233,5.0
6234,0.0
6235,8.0
6236,4.0
6237,0.0
6238,4.0
6239,0.0
6240,0.0
6241,0.0
6242,2.0
6243,2.0
6244,0.0
6245,1.0
6246,3.0
6247,8.0
6248,5.0
6249,0.0
6250,0.0
6251,0.0
6252,4.0
6253,8.0
6254,2.0
6255,9.0
6256,5.0
6257,0.0
6258,7.0
6259,5.0
6260,0.0
6261,4.0
6262,0.0
6263,0.0
6264,7.0
6265,3.0
6266,8.0
6267,3.0
6268,2.0
6269,5.0
6270,2.0
6271,9.0
6272,4.0
6273,7.0
6274,7.0
6275,2.0
6276,2.0
6277,0.0
6278,0.0
6279,2.0
6280,0.0
6281,0.0
6282,0.0
6283,9.0
6284,0.0
6285,8.0
6286,5.0
6287,8.0
6288,8.0
6289,0.0
6290,0.0
6291,8.0
6292,0.0
6293,9.0
6294,4.0
6295,8.0
6296,7.0
6297,0.0
6298,3.0
6299,2.0
6300,9.0
6301,5.0
6302,5.0
6303,8.0
6304,0.0
6305,0.0
6306,3.0
6307,9.0
6308,3.0
6309,0.0
6310,4.0
6311,2.0
6312,7.0
6313,5.0
6314,0.0
6315,0.0
6316,4.0
6317,4.0
6318,2.0
6319,3.0
6320,6.0
6321,5.0
6322,5.0
6323,0.0
6324,2.0
